"사용일자","노선명","역명","승차총승객수","하차총승객수","등록일자"
"20260102","6호선","망원","16071","17104","20260105",""
"20260102","6호선","합정","13439","13431","20260105",""
"20260102","6호선","상수","13519","15409","20260105",""
"20260102","6호선","광흥창(서강)","9290","8912","20260105",""
"20260102","6호선","대흥(서강대앞)","8635","8832","20260105",""
"20260102","6호선","공덕","18124","17550","20260105",""
"20260102","6호선","효창공원앞","6812","6177","20260105",""
"20260102","6호선","삼각지(전쟁기념관)","8056","7464","20260105",""
"20260102","6호선","녹사평(용산구청)","5089","5209","20260105",""
"20260102","6호선","이태원","12759","16072","20260105",""
"20260102","6호선","한강진","9561","11694","20260105",""
"20260102","6호선","버티고개","2132","2086","20260105",""
"20260102","6호선","약수","3552","3536","20260105",""
"20260102","6호선","청구","3708","3543","20260105",""
"20260102","6호선","신당","7443","7289","20260105",""
"20260102","6호선","동묘앞","8092","8258","20260105",""
"20260102","6호선","창신","3389","2826","20260105",""
"20260102","6호선","보문","7482","6818","20260105",""
"20260102","6호선","안암(고대병원앞)","10777","10681","20260105",""
"20260102","6호선","고려대(종암)","7706","7274","20260105",""
"20260102","6호선","월곡(동덕여대)","10696","10429","20260105",""
"20260102","6호선","상월곡(한국과학기술연구원)","5767","5026","20260105",""
"20260102","6호선","돌곶이","11469","10579","20260105",""
"20260102","6호선","석계","11648","11980","20260105",""
"20260102","6호선","태릉입구","5517","5686","20260105",""
"20260102","6호선","화랑대(서울여대입구)","10314","8405","20260105",""
"20260102","6호선","봉화산(서울의료원)","8146","7452","20260105",""
"20260102","6호선","신내","1","0","20260105",""
"20260102","7호선","장암","2364","906","20260105",""
"20260102","7호선","도봉산","7630","8801","20260105",""
"20260102","7호선","수락산","11663","11585","20260105",""
"20260102","7호선","마들","13109","12378","20260105",""
"20260102","7호선","노원","21793","22801","20260105",""
"20260102","7호선","중계","13391","12187","20260105",""
"20260102","7호선","하계","16595","15548","20260105",""
"20260102","7호선","공릉(서울과학기술대)","11438","11444","20260105",""
"20260102","7호선","태릉입구","7785","7461","20260105",""
"20260102","7호선","먹골","9912","9990","20260105",""
"20260102","7호선","중화","10664","10676","20260105",""
"20260102","7호선","상봉","17875","17625","20260105",""
"20260102","7호선","면목","13445","13033","20260105",""
"20260102","7호선","사가정","14946","15172","20260105",""
"20260102","7호선","용마산(용마폭포공원)","5386","5309","20260105",""
"20260102","7호선","중곡","10375","10036","20260105",""
"20260102","7호선","군자(능동)","14554","11679","20260105",""
"20260102","7호선","어린이대공원(세종대)","12539","12627","20260105",""
"20260102","7호선","건대입구","14020","14533","20260105",""
"20260102","7호선","자양(뚝섬한강공원)","7877","7673","20260105",""
"20260102","7호선","청담","16818","18202","20260105",""
"20260102","7호선","강남구청","15338","16877","20260105",""
"20260102","7호선","학동","20963","21629","20260105",""
"20260102","7호선","논현","18159","19609","20260105",""
"20260102","7호선","고속터미널","18089","14572","20260105",""
"20260102","7호선","내방","13763","13621","20260105",""
"20260102","7호선","이수","16251","16058","20260105",""
"20260102","7호선","남성","10442","10160","20260105",""
"20260102","7호선","숭실대입구(살피재)","11399","11213","20260105",""
"20260102","7호선","상도","10906","10486","20260105",""
"20260102","7호선","장승배기","9099","9052","20260105",""
"20260102","7호선","신대방삼거리","14130","13787","20260105",""
"20260102","7호선","보라매","6088","6381","20260105",""
"20260102","7호선","신풍","11087","10552","20260105",""
"20260102","7호선","대림(구로구청)","8911","8875","20260105",""
"20260102","7호선","남구로","13849","14394","20260105",""
"20260102","7호선","가산디지털단지","37769","37157","20260105",""
"20260102","7호선","철산","21282","22293","20260105",""
"20260102","7호선","광명사거리","20722","20702","20260105",""
"20260102","7호선","천왕","10998","10562","20260105",""
"20260102","7호선","온수(성공회대입구)","8913","7867","20260105",""
"20260102","8호선","암사역사공원","6201","5406","20260105",""
"20260102","8호선","암사","15261","14036","20260105",""
"20260102","8호선","천호(풍납토성)","17798","20415","20260105",""
"20260102","8호선","강동구청","10185","10543","20260105",""
"20260102","8호선","몽촌토성(평화의문)","6760","7239","20260105",""
"20260102","8호선","잠실(송파구청)","21154","24053","20260105",""
"20260102","8호선","석촌","8924","9926","20260105",""
"20260102","8호선","송파","9534","9510","20260105",""
"20260102","8호선","가락시장","7691","9018","20260105",""
"20260102","8호선","문정","19398","19819","20260105",""
"20260102","8호선","장지","15834","14835","20260105",""
"20260102","8호선","복정","8330","7251","20260105",""
"20260102","8호선","산성","5697","5741","20260105",""
"20260102","8호선","남한산성입구(성남법원.검찰청)","11673","10114","20260105",""
"20260102","8호선","단대오거리","11070","10583","20260105",""
"20260102","8호선","신흥","5468","5542","20260105",""
"20260102","8호선","수진","5458","4970","20260105",""
"20260102","8호선","모란","4660","3875","20260105",""
"20260102","8호선","남위례","6723","6684","20260105",""
"20260102","9호선","개화","2311","1540","20260105",""
"20260102","9호선","김포공항","6069","10461","20260105",""
"20260102","9호선","공항시장","2689","2947","20260105",""
"20260102","9호선","신방화","6872","6669","20260105",""
"20260102","9호선","마곡나루(서울식물원)","13937","13562","20260105",""
"20260102","9호선","양천향교","9842","10041","20260105",""
"20260102","9호선","가양","20610","20265","20260105",""
"20260102","9호선","증미","7259","7058","20260105",""
"20260102","9호선","등촌","11933","11703","20260105",""
"20260102","9호선","염창","17160","16533","20260105",""
"20260102","9호선","신목동","4272","3771","20260105",""
"20260102","9호선","선유도","8473","7623","20260105",""
"20260102","9호선","당산","18482","18015","20260105",""
"20260102","9호선","국회의사당","16369","16367","20260105",""
"20260102","9호선","여의도","31705","29943","20260105",""
"20260102","9호선","샛강","6544","6414","20260105",""
"20260102","9호선","노량진","26466","26140","20260105",""
"20260102","9호선","노들","4549","3870","20260105",""
"20260102","9호선","흑석(중앙대입구)","8394","8570","20260105",""
"20260102","9호선","동작(현충원)","2009","1843","20260105",""
"20260102","9호선","구반포","1594","1468","20260105",""
"20260102","9호선","신반포","4637","4341","20260105",""
"20260102","9호선","고속터미널","14665","20644","20260105",""
"20260102","9호선","사평","4175","4075","20260105",""
"20260102","9호선","신논현","31451","33231","20260105",""
"20260102","9호선2~3단계","언주","11417","11440","20260105",""
"20260102","9호선2~3단계","선정릉","9133","9722","20260105",""
"20260102","9호선2~3단계","삼성중앙","7479","7794","20260105",""
"20260102","9호선2~3단계","봉은사","20048","21351","20260105",""
"20260102","9호선2~3단계","종합운동장","5288","5099","20260105",""
"20260102","9호선2~3단계","삼전","8037","7717","20260105",""
"20260102","9호선2~3단계","석촌고분","7150","7091","20260105",""
"20260102","9호선2~3단계","석촌","9095","8246","20260105",""
"20260102","9호선2~3단계","송파나루","5772","6274","20260105",""
"20260102","9호선2~3단계","한성백제","2866","2547","20260105",""
"20260102","9호선2~3단계","올림픽공원(한국체대)","14952","13452","20260105",""
"20260102","9호선2~3단계","둔촌오륜","4143","4112","20260105",""
"20260102","9호선2~3단계","중앙보훈병원","11627","9931","20260105",""
"20260102","경강선","판교","5519","5382","20260105",""
"20260102","경강선","이매","899","792","20260105",""
"20260102","경강선","삼동","2140","2048","20260105",""
"20260102","경강선","경기광주","7572","7071","20260105",""
"20260102","경강선","초월","3446","3142","20260105",""
"20260102","경강선","곤지암","2024","1998","20260105",""
"20260102","경강선","신둔도예촌","1342","1256","20260105",""
"20260102","경강선","이천","2987","3041","20260105",""
"20260102","경강선","부발","2302","2120","20260105",""
"20260102","경강선","세종대왕릉","257","250","20260105",""
"20260102","경강선","여주","2565","2500","20260105",""
"20260102","경강선","성남","1246","1170","20260105",""
"20260102","경부선","서울역","11627","4079","20260105",""
"20260102","경부선","남영","8273","7675","20260105",""
"20260102","경부선","용산","47040","47918","20260105",""
"20260102","경부선","노량진","8456","7752","20260105",""
"20260102","경부선","대방","9335","10306","20260105",""
"20260102","경부선","영등포","43026","43873","20260105",""
"20260102","경부선","신도림","3166","3314","20260105",""
"20260102","경부선","신길","7687","6710","20260105",""
"20260102","경부선","구로","14731","14870","20260105",""
"20260102","경부선","가산디지털단지","13756","16080","20260105",""
"20260102","경부선","금천구청","9522","9834","20260105",""
"20260102","경부선","석수","7108","6566","20260105",""
"20260102","경부선","관악","5955","6006","20260105",""
"20260102","경부선","안양","19800","19547","20260105",""
"20260102","경부선","명학","6603","6398","20260105",""
"20260102","경부선","금정","25023","25419","20260105",""
"20260102","경부선","군포","5944","5779","20260105",""
"20260102","경부선","의왕","6925","6770","20260105",""
"20260102","경부선","성균관대","13327","13082","20260105",""
"20260102","경부선","화서","10278","9988","20260105",""
"20260102","경부선","수원","36329","38340","20260105",""
"20260102","경부선","독산","14457","14617","20260105",""
"20260102","경부선","세류","2969","2860","20260105",""
"20260102","경부선","병점","12927","12671","20260105",""
"20260102","경부선","세마","3015","2889","20260105",""
"20260102","경부선","오산대","3233","3028","20260105",""
"20260102","경부선","오산","9504","9312","20260105",""
"20260102","경부선","진위","1293","1099","20260105",""
"20260102","경부선","송탄","4333","4060","20260105",""
"20260102","경부선","서정리","7845","6931","20260105",""
"20260102","경부선","평택지제","4206","3961","20260105",""
"20260102","경부선","평택","11974","12049","20260105",""
"20260102","경부선","성환","3694","3530","20260105",""
"20260102","경부선","직산","956","905","20260105",""
"20260102","경부선","두정","6453","6577","20260105",""
"20260102","경부선","천안","5680","5836","20260105",""
"20260102","경부선","당정","5079","4720","20260105",""
"20260102","경부선","서동탄","1217","1026","20260105",""
"20260102","경부선","광명","3438","2961","20260105",""
"20260102","경원선","이촌(국립중앙박물관)","3595","2910","20260105",""
"20260102","경원선","서빙고","1843","1761","20260105",""
"20260102","경원선","한남","3387","3435","20260105",""
"20260102","경원선","옥수","48","41","20260105",""
"20260102","경원선","응봉","1601","1300","20260105",""
"20260102","경원선","왕십리(성동구청)","16533","16963","20260105",""
"20260102","경원선","청량리(서울시립대입구)","17316","17337","20260105",""
"20260102","경원선","외대앞","10047","9871","20260105",""
"20260102","경원선","신이문","7702","7214","20260105",""
"20260102","경원선","석계","6210","7065","20260105",""
"20260102","경원선","광운대","7385","6875","20260105",""
"20260102","경원선","월계","5561","5213","20260105",""
"20260102","경원선","녹천","4067","3401","20260105",""
"20260102","경원선","창동","8","0","20260105",""
"20260102","경원선","방학","9188","9019","20260105",""
"20260102","경원선","도봉","5355","5198","20260105",""
"20260102","경원선","도봉산","6041","3688","20260105",""
"20260102","경원선","망월사","6542","6538","20260105",""
"20260102","경원선","회룡","11859","11437","20260105",""
"20260102","경원선","의정부","18491","18634","20260105",""
"20260102","경원선","가능","5703","5549","20260105",""
"20260102","경원선","녹양","3807","3697","20260105",""
"20260102","경원선","양주","6144","5920","20260105",""
"20260102","경원선","덕계","5718","5388","20260105",""
"20260102","경원선","덕정","5295","4949","20260105",""
"20260102","경원선","지행","5956","5972","20260105",""
"20260102","경원선","동두천중앙","2579","2415","20260105",""
"20260102","경원선","보산","1570","1343","20260105",""
"20260102","경원선","동두천","1512","1444","20260105",""
"20260102","경원선","소요산","1217","1265","20260105",""
"20260102","경원선","청산","131","108","20260105",""
"20260102","경원선","전곡","1036","1194","20260105",""
"20260102","경원선","연천","789","873","20260105",""
"20260102","경의선","서울역","3234","4310","20260105",""
"20260102","경의선","신촌","995","1213","20260105",""
"20260102","경의선","효창공원앞","3034","3395","20260105",""
"20260102","경의선","공덕","4074","3114","20260105",""
"20260102","경의선","서강대","1979","1924","20260105",""
"20260103","중앙선","원덕","286","297","20260106",""
"20260103","중앙선","용문","1582","1621","20260106",""
"20260103","중앙선","지평","30","34","20260106",""
"20260103","5호선","강동","12884","12623","20260106",""
"20260103","1호선","서울역","58476","54738","20260106",""
"20260103","1호선","시청","17235","17642","20260106",""
"20260103","1호선","종각","25579","24349","20260106",""
"20260103","1호선","종로3가","23645","21507","20260106",""
"20260103","1호선","종로5가","20533","20873","20260106",""
"20260103","1호선","동대문","11089","10923","20260106",""
"20260103","1호선","신설동","10060","9486","20260106",""
"20260103","1호선","제기동","13941","14517","20260106",""
"20260103","1호선","청량리(서울시립대입구)","21673","21582","20260106",""
"20260103","1호선","동묘앞","11733","12038","20260106",""
"20260103","2호선","시청","12148","9940","20260106",""
"20260103","2호선","을지로입구","35402","35978","20260106",""
"20260103","2호선","을지로3가","15511","15347","20260106",""
"20260103","2호선","을지로4가","9587","9370","20260106",""
"20260103","2호선","동대문역사문화공원(DDP)","12687","14822","20260106",""
"20260103","2호선","신당","11729","12727","20260106",""
"20260103","2호선","상왕십리","9809","9461","20260106",""
"20260103","2호선","왕십리(성동구청)","12586","12292","20260106",""
"20260103","2호선","한양대","4221","4510","20260106",""
"20260103","2호선","뚝섬","15973","15847","20260106",""
"20260103","2호선","성수","46454","49810","20260106",""
"20260103","2호선","건대입구","35624","37583","20260106",""
"20260103","2호선","구의(광진구청)","20186","19905","20260106",""
"20260103","2호선","강변(동서울터미널)","22795","20329","20260106",""
"20260103","2호선","잠실나루","7399","7214","20260106",""
"20260103","2호선","잠실(송파구청)","75192","72188","20260106",""
"20260103","2호선","잠실새내","17600","17919","20260106",""
"20260103","2호선","종합운동장","6570","7439","20260106",""
"20260103","2호선","삼성(무역센터)","33163","31778","20260106",""
"20260103","2호선","선릉","25592","22209","20260106",""
"20260103","2호선","역삼","17910","19104","20260106",""
"20260103","2호선","강남","55480","55055","20260106",""
"20260103","2호선","교대(법원.검찰청)","14668","18257","20260106",""
"20260103","2호선","서초","10592","9672","20260106",""
"20260103","2호선","방배","8945","8785","20260106",""
"20260103","2호선","사당","33871","36894","20260106",""
"20260103","2호선","낙성대(강감찬)","20116","19041","20260106",""
"20260103","2호선","서울대입구(관악구청)","34161","32657","20260106",""
"20260103","2호선","봉천","17330","16291","20260106",""
"20260103","2호선","신림","43951","42699","20260106",""
"20260103","2호선","신대방","18748","17668","20260106",""
"20260103","2호선","구로디지털단지","35196","34668","20260106",""
"20260103","2호선","대림(구로구청)","18028","18884","20260106",""
"20260103","2호선","신도림","40531","40040","20260106",""
"20260103","2호선","문래","13763","15065","20260106",""
"20260103","2호선","영등포구청","13814","14691","20260106",""
"20260103","2호선","당산","11935","12522","20260106",""
"20260103","2호선","합정","28976","33315","20260106",""
"20260103","2호선","홍대입구","79772","89006","20260106",""
"20260103","2호선","신촌","30495","31258","20260106",""
"20260103","2호선","이대","10940","11477","20260106",""
"20260103","2호선","아현","7723","7166","20260106",""
"20260103","2호선","충정로(경기대입구)","6271","6702","20260106",""
"20260103","2호선","용답","2103","2026","20260106",""
"20260103","2호선","신답","1065","1123","20260106",""
"20260103","2호선","신설동","3579","3621","20260106",""
"20260103","2호선","도림천","890","948","20260106",""
"20260103","2호선","양천구청","4172","4362","20260106",""
"20260103","2호선","신정네거리","6868","6775","20260106",""
"20260103","2호선","용두(동대문구청)","1622","1543","20260106",""
"20260103","3호선","지축","4830","4649","20260106",""
"20260103","3호선","구파발","15703","15903","20260106",""
"20260103","3호선","연신내","28858","27589","20260106",""
"20260103","3호선","불광","12388","13659","20260106",""
"20260103","3호선","녹번","9856","8858","20260106",""
"20260103","3호선","홍제","12977","12250","20260106",""
"20260103","3호선","무악재","2730","2705","20260106",""
"20260103","3호선","독립문","6222","6419","20260106",""
"20260103","3호선","경복궁(정부서울청사)","19066","19184","20260106",""
"20260103","3호선","안국","18348","19963","20260106",""
"20260103","3호선","종로3가","7562","9557","20260106",""
"20260103","3호선","을지로3가","8289","7604","20260106",""
"20260103","3호선","충무로","5","0","20260106",""
"20260103","3호선","동대입구","8146","9057","20260106",""
"20260103","3호선","약수","8957","8665","20260106",""
"20260103","3호선","금호","5677","5213","20260106",""
"20260103","3호선","옥수","6472","6671","20260106",""
"20260103","3호선","압구정","25143","26094","20260106",""
"20260103","3호선","신사","20637","21720","20260106",""
"20260103","3호선","잠원","4803","4499","20260106",""
"20260103","3호선","고속터미널","55976","51103","20260106",""
"20260103","3호선","교대(법원.검찰청)","8767","4426","20260106",""
"20260103","3호선","남부터미널(예술의전당)","20960","20171","20260106",""
"20260103","3호선","양재(서초구청)","18604","19963","20260106",""
"20260103","3호선","매봉","6360","6213","20260106",""
"20260103","3호선","도곡","3393","3224","20260106",""
"20260103","3호선","대치","10510","9182","20260106",""
"20260103","3호선","학여울","1159","1062","20260106",""
"20260103","3호선","대청","6151","5915","20260106",""
"20260103","3호선","일원","5260","5077","20260106",""
"20260103","3호선","수서","14103","13599","20260106",""
"20260103","3호선","가락시장","6626","6371","20260106",""
"20260103","3호선","경찰병원","4133","4148","20260106",""
"20260103","3호선","오금","3527","3477","20260106",""
"20260103","4호선","불암산","7303","6587","20260106",""
"20260103","4호선","상계","14472","13141","20260106",""
"20260103","4호선","노원","17064","19321","20260106",""
"20260103","4호선","창동","21735","22713","20260106",""
"20260103","4호선","쌍문","21718","19357","20260106",""
"20260103","4호선","수유(강북구청)","26624","26210","20260106",""
"20260103","4호선","미아(서울사이버대학)","11962","10969","20260106",""
"20260103","4호선","미아사거리","20490","20019","20260106",""
"20260103","4호선","길음","14267","13364","20260106",""
"20260103","4호선","성신여대입구(돈암)","17863","17932","20260106",""
"20260103","4호선","한성대입구(삼선교)","10440","10177","20260106",""
"20260103","4호선","혜화","34339","34378","20260106",""
"20260103","4호선","동대문","13367","13888","20260106",""
"20260103","4호선","동대문역사문화공원(DDP)","16821","14728","20260106",""
"20260103","4호선","충무로","16452","18109","20260106",""
"20260103","4호선","명동","33606","37483","20260106",""
"20260103","4호선","회현(남대문시장)","22032","23844","20260106",""
"20260103","4호선","서울역","6758","16944","20260106",""
"20260103","4호선","숙대입구(갈월)","10550","10272","20260106",""
"20260103","4호선","삼각지(전쟁기념관)","6344","8094","20260106",""
"20260103","4호선","신용산","17927","19726","20260106",""
"20260103","4호선","이촌(국립중앙박물관)","12123","12280","20260106",""
"20260103","4호선","동작(현충원)","1436","1538","20260106",""
"20260103","4호선","총신대입구(이수)","14821","15945","20260106",""
"20260103","4호선","사당","20912","19705","20260106",""
"20260103","4호선","남태령","1001","689","20260106",""
"20260103","5호선","방화","4849","4676","20260106",""
"20260103","5호선","개화산","4168","4060","20260106",""
"20260103","5호선","김포공항","11528","7382","20260106",""
"20260103","5호선","송정","4806","4657","20260106",""
"20260103","5호선","마곡","9487","9634","20260106",""
"20260103","5호선","발산","15674","16692","20260106",""
"20260103","5호선","우장산","10270","10153","20260106",""
"20260103","5호선","화곡","20297","18601","20260106",""
"20260103","5호선","까치산","20190","19181","20260106",""
"20260103","5호선","신정(은행정)","9003","7687","20260106",""
"20260103","5호선","목동","10825","10986","20260106",""
"20260103","5호선","오목교(목동운동장앞)","16074","16556","20260106",""
"20260103","5호선","양평","4033","3858","20260106",""
"20260103","5호선","영등포구청","2693","2505","20260106",""
"20260103","5호선","영등포시장","8870","8938","20260106",""
"20260103","5호선","신길","3242","3286","20260106",""
"20260103","5호선","여의도","12522","13324","20260106",""
"20260103","5호선","여의나루","6596","8312","20260106",""
"20260103","5호선","마포","8108","8141","20260106",""
"20260103","5호선","공덕","7804","7761","20260106",""
"20260103","5호선","애오개","3962","3747","20260106",""
"20260103","5호선","충정로(경기대입구)","1797","1717","20260106",""
"20260103","5호선","서대문","7255","6988","20260106",""
"20260103","5호선","광화문(세종문화회관)","20854","22275","20260106",""
"20260103","5호선","종로3가","14218","13978","20260106",""
"20260103","5호선","을지로4가","4140","4194","20260106",""
"20260103","5호선","동대문역사문화공원(DDP)","1627","1816","20260106",""
"20260103","5호선","청구","2260","2273","20260106",""
"20260103","5호선","신금호","4048","4363","20260106",""
"20260103","5호선","행당","5263","4474","20260106",""
"20260103","5호선","왕십리(성동구청)","3608","4653","20260106",""
"20260103","5호선","마장","3974","3784","20260106",""
"20260103","5호선","답십리","10076","8941","20260106",""
"20260103","5호선","장한평","12155","11828","20260106",""
"20260103","5호선","군자(능동)","9452","11158","20260106",""
"20260103","5호선","아차산(어린이대공원후문)","11974","11623","20260106",""
"20260103","5호선","광나루(장신대)","8221","8224","20260106",""
"20260103","5호선","천호(풍납토성)","18818","17512","20260106",""
"20260103","분당선","복정","3","0","20260106",""
"20260103","5호선","길동","7045","7223","20260106",""
"20260103","5호선","굽은다리(강동구민회관앞)","7846","7490","20260106",""
"20260103","5호선","명일","5715","5560","20260106",""
"20260103","5호선","고덕","6909","6674","20260106",""
"20260103","5호선","상일동","8788","8525","20260106",""
"20260103","5호선","둔촌동","9275","8910","20260106",""
"20260103","5호선","올림픽공원(한국체대)","6103","6832","20260106",""
"20260103","5호선","방이","5502","5174","20260106",""
"20260103","5호선","오금","2012","1966","20260106",""
"20260103","5호선","개롱","3988","4152","20260106",""
"20260103","5호선","거여","6236","6082","20260106",""
"20260103","5호선","마천","4396","4265","20260106",""
"20260103","5호선","강일","3904","3567","20260106",""
"20260103","5호선","미사","13848","14031","20260106",""
"20260103","5호선","하남풍산","3247","3179","20260106",""
"20260103","5호선","하남시청(덕풍·신장)","6788","6279","20260106",""
"20260103","5호선","하남검단산","5850","5609","20260106",""
"20260103","6호선","응암","12992","12412","20260106",""
"20260103","6호선","역촌","2592","3062","20260106",""
"20260103","6호선","불광","4019","3308","20260106",""
"20260103","6호선","독바위","1910","2058","20260106",""
"20260103","6호선","연신내","2","0","20260106",""
"20260103","6호선","구산","5715","4414","20260106",""
"20260103","6호선","새절(신사)","8350","7853","20260106",""
"20260103","6호선","증산(명지대앞)","6592","6561","20260106",""
"20260103","6호선","디지털미디어시티","7540","7790","20260106",""
"20260103","6호선","월드컵경기장(성산)","4374","4236","20260106",""
"20260103","6호선","마포구청","9304","8474","20260106",""
"20260103","6호선","망원","15288","16415","20260106",""
"20260103","6호선","합정","12076","11783","20260106",""
"20260103","6호선","상수","9881","11907","20260106",""
"20260103","6호선","광흥창(서강)","5508","5069","20260106",""
"20260103","6호선","대흥(서강대앞)","5827","5854","20260106",""
"20260103","6호선","공덕","10885","10505","20260106",""
"20260103","6호선","효창공원앞","4838","4302","20260106",""
"20260103","6호선","삼각지(전쟁기념관)","7375","6571","20260106",""
"20260103","6호선","녹사평(용산구청)","4532","5008","20260106",""
"20260103","6호선","이태원","12883","16175","20260106",""
"20260103","6호선","한강진","8925","11226","20260106",""
"20260103","6호선","버티고개","1468","1617","20260106",""
"20260103","6호선","약수","2492","2545","20260106",""
"20260103","6호선","청구","2576","2384","20260106",""
"20260103","6호선","신당","6682","6439","20260106",""
"20260103","6호선","동묘앞","8254","8066","20260106",""
"20260103","6호선","창신","2210","1839","20260106",""
"20260103","6호선","보문","5180","4808","20260106",""
"20260103","6호선","안암(고대병원앞)","8560","7519","20260106",""
"20260103","6호선","고려대(종암)","5176","4971","20260106",""
"20260103","6호선","월곡(동덕여대)","6976","6682","20260106",""
"20260103","6호선","상월곡(한국과학기술연구원)","4003","3517","20260106",""
"20260103","6호선","돌곶이","7414","6645","20260106",""
"20260103","6호선","석계","8716","8641","20260106",""
"20260103","6호선","태릉입구","4286","4504","20260106",""
"20260103","6호선","화랑대(서울여대입구)","6664","5650","20260106",""
"20260103","6호선","봉화산(서울의료원)","5125","4948","20260106",""
"20260103","7호선","장암","1654","1085","20260106",""
"20260103","7호선","도봉산","5678","7493","20260106",""
"20260103","7호선","수락산","9447","9269","20260106",""
"20260103","7호선","마들","9239","8551","20260106",""
"20260103","7호선","노원","16248","17180","20260106",""
"20260103","7호선","중계","9314","8220","20260106",""
"20260103","7호선","하계","12068","10998","20260106",""
"20260103","7호선","공릉(서울과학기술대)","8575","8690","20260106",""
"20260103","7호선","태릉입구","6437","6021","20260106",""
"20260103","7호선","먹골","7658","7509","20260106",""
"20260103","7호선","중화","7598","7317","20260106",""
"20260103","7호선","상봉","14220","13980","20260106",""
"20260103","7호선","면목","10141","9667","20260106",""
"20260103","7호선","사가정","11982","11593","20260106",""
"20260103","7호선","용마산(용마폭포공원)","4166","4228","20260106",""
"20260103","7호선","중곡","7117","6852","20260106",""
"20260103","7호선","군자(능동)","11451","8888","20260106",""
"20260103","7호선","어린이대공원(세종대)","13197","12198","20260106",""
"20260103","7호선","건대입구","11995","12785","20260106",""
"20260103","7호선","자양(뚝섬한강공원)","7033","6845","20260106",""
"20260103","7호선","청담","10185","10821","20260106",""
"20260103","7호선","강남구청","9473","10658","20260106",""
"20260103","7호선","학동","10136","10475","20260106",""
"20260103","7호선","논현","11151","12332","20260106",""
"20260103","7호선","반포","5006","4708","20260106",""
"20260103","7호선","고속터미널","16048","12237","20260106",""
"20260103","7호선","내방","8105","8071","20260106",""
"20260103","7호선","이수","12913","12414","20260106",""
"20260103","7호선","남성","7818","7294","20260106",""
"20260103","7호선","숭실대입구(살피재)","7971","7915","20260106",""
"20260103","7호선","상도","7847","7137","20260106",""
"20260103","7호선","장승배기","6291","5986","20260106",""
"20260103","7호선","신대방삼거리","10381","9861","20260106",""
"20260103","7호선","보라매","4585","4605","20260106",""
"20260103","7호선","신풍","8038","7436","20260106",""
"20260103","7호선","대림(구로구청)","8176","8305","20260106",""
"20260103","7호선","남구로","7895","8329","20260106",""
"20260103","7호선","가산디지털단지","13561","12446","20260106",""
"20260103","7호선","철산","15450","15881","20260106",""
"20260103","7호선","광명사거리","16605","16340","20260106",""
"20260103","7호선","천왕","7042","6889","20260106",""
"20260103","7호선","온수(성공회대입구)","5088","4802","20260106",""
"20260103","8호선","암사역사공원","4174","3720","20260106",""
"20260103","8호선","암사","11268","10561","20260106",""
"20260103","8호선","천호(풍납토성)","14590","16897","20260106",""
"20260103","8호선","강동구청","6467","6521","20260106",""
"20260103","8호선","몽촌토성(평화의문)","5390","5658","20260106",""
"20260103","8호선","잠실(송파구청)","20058","23036","20260106",""
"20260103","8호선","석촌","6990","8367","20260106",""
"20260103","8호선","송파","6576","6285","20260106",""
"20260103","8호선","가락시장","6238","6647","20260106",""
"20260103","8호선","문정","9786","9824","20260106",""
"20260103","8호선","장지","11968","10946","20260106",""
"20260103","8호선","복정","5694","4794","20260106",""
"20260103","8호선","산성","4153","4243","20260106",""
"20260103","8호선","남한산성입구(성남법원.검찰청)","7979","7192","20260106",""
"20260103","8호선","단대오거리","8224","7681","20260106",""
"20260103","8호선","신흥","4319","4372","20260106",""
"20260103","8호선","수진","4181","3822","20260106",""
"20260103","8호선","모란","3930","3531","20260106",""
"20260103","8호선","남위례","4698","4583","20260106",""
"20260103","9호선","개화","1319","1193","20260106",""
"20260103","9호선","김포공항","5625","10391","20260106",""
"20260103","9호선","공항시장","1918","2053","20260106",""
"20260103","9호선","신방화","4650","4458","20260106",""
"20260103","9호선","마곡나루(서울식물원)","10099","9763","20260106",""
"20260103","9호선","양천향교","5675","5446","20260106",""
"20260103","9호선","가양","13662","13355","20260106",""
"20260103","9호선","증미","3554","3441","20260106",""
"20260103","9호선","등촌","7572","7475","20260106",""
"20260103","9호선","염창","11988","11050","20260106",""
"20260103","9호선","신목동","2426","2138","20260106",""
"20260103","9호선","선유도","3951","3769","20260106",""
"20260103","9호선","당산","12914","12343","20260106",""
"20260103","9호선","국회의사당","5309","5352","20260106",""
"20260103","9호선","여의도","13660","12749","20260106",""
"20260103","9호선","샛강","2794","2848","20260106",""
"20260103","9호선","노량진","22677","22517","20260106",""
"20260103","9호선","노들","3233","2710","20260106",""
"20260103","9호선","흑석(중앙대입구)","5731","5809","20260106",""
"20260103","9호선","동작(현충원)","2134","2089","20260106",""
"20260103","9호선","구반포","1183","982","20260106",""
"20260103","9호선","신반포","3336","3195","20260106",""
"20260103","9호선","고속터미널","14215","20895","20260106",""
"20260103","9호선","사평","2621","2517","20260106",""
"20260103","9호선","신논현","26218","27382","20260106",""
"20260103","9호선2~3단계","언주","7062","7111","20260106",""
"20260103","9호선2~3단계","선정릉","4969","5486","20260106",""
"20260103","9호선2~3단계","삼성중앙","3392","3460","20260106",""
"20260103","9호선2~3단계","봉은사","14796","16641","20260106",""
"20260103","9호선2~3단계","종합운동장","3643","3441","20260106",""
"20260103","9호선2~3단계","삼전","5733","5330","20260106",""
